Geneset	Score	Score Type	Method	Validation Split	Geneset Collection	Network
INTELLECTUAL_DISABILITY	2.696164	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
INTELLECTUAL_DISABILITY	0.589610	auROC	SL-A-LR	5FCV	BeFree	BioGRID
INTESTINAL_BENIGN_NEOPLASM	0.220084	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
INTESTINAL_BENIGN_NEOPLASM	-inf	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
INTESTINAL_BENIGN_NEOPLASM	0.572337	auROC	SL-A-LR	Holdout	BeFree	BioGRID
INTESTINAL_BENIGN_NEOPLASM	1.508878	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
INTESTINAL_BENIGN_NEOPLASM	1.922433	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
INTESTINAL_BENIGN_NEOPLASM	0.657129	auROC	SL-A-LR	5FCV	BeFree	BioGRID
KIDNEY_DISEASE	-0.422883	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
KIDNEY_DISEASE	-inf	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
KIDNEY_DISEASE	0.391846	auROC	SL-A-LR	Holdout	BeFree	BioGRID
KIDNEY_DISEASE	0.023612	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
KIDNEY_DISEASE	0.055450	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
KIDNEY_DISEASE	0.482290	auROC	SL-A-LR	5FCV	BeFree	BioGRID
LEUKODYSTROPHY	4.119639	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
LEUKODYSTROPHY	4.154818	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
LEUKODYSTROPHY	0.655694	auROC	SL-A-LR	Holdout	BeFree	BioGRID
LEUKODYSTROPHY	4.742170	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
LEUKODYSTROPHY	4.962735	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
LEUKODYSTROPHY	0.722954	auROC	SL-A-LR	5FCV	BeFree	BioGRID
LUNG_CANCER	-0.042486	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
LUNG_CANCER	-0.435191	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
LUNG_CANCER	0.479560	auROC	SL-A-LR	Holdout	BeFree	BioGRID
LUNG_CANCER	0.831719	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
LUNG_CANCER	1.216697	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
LUNG_CANCER	0.548056	auROC	SL-A-LR	5FCV	BeFree	BioGRID
LYMPHOBLASTIC_LEUKEMIA	1.905619	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
LYMPHOBLASTIC_LEUKEMIA	1.921299	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
LYMPHOBLASTIC_LEUKEMIA	0.595892	auROC	SL-A-LR	Holdout	BeFree	BioGRID
LYMPHOBLASTIC_LEUKEMIA	1.412769	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
LYMPHOBLASTIC_LEUKEMIA	2.002144	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
LYMPHOBLASTIC_LEUKEMIA	0.609557	auROC	SL-A-LR	5FCV	BeFree	BioGRID
LYMPHOMA	0.504984	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
LYMPHOMA	-inf	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
LYMPHOMA	0.451734	auROC	SL-A-LR	Holdout	BeFree	BioGRID
LYMPHOMA	1.433540	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
LYMPHOMA	2.159199	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
LYMPHOMA	0.631003	auROC	SL-A-LR	5FCV	BeFree	BioGRID
LYSOSOMAL_STORAGE_DISEASE	3.318202	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
LYSOSOMAL_STORAGE_DISEASE	3.490410	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
LYSOSOMAL_STORAGE_DISEASE	0.680281	auROC	SL-A-LR	Holdout	BeFree	BioGRID
LYSOSOMAL_STORAGE_DISEASE	2.496040	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
LYSOSOMAL_STORAGE_DISEASE	2.818560	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
LYSOSOMAL_STORAGE_DISEASE	0.685402	auROC	SL-A-LR	5FCV	BeFree	BioGRID
MACULAR_DEGENERATION	3.252046	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
MACULAR_DEGENERATION	3.097611	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
MACULAR_DEGENERATION	0.537116	auROC	SL-A-LR	Holdout	BeFree	BioGRID
MACULAR_DEGENERATION	3.233649	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
MACULAR_DEGENERATION	3.742590	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
MACULAR_DEGENERATION	0.743789	auROC	SL-A-LR	5FCV	BeFree	BioGRID
MICROCEPHALIC_OSTEODYSPLASTIC_PRIMORDIAL_DWARFISM_TYPE_I	3.505049	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
MICROCEPHALIC_OSTEODYSPLASTIC_PRIMORDIAL_DWARFISM_TYPE_I	3.767914	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
MICROCEPHALIC_OSTEODYSPLASTIC_PRIMORDIAL_DWARFISM_TYPE_I	0.609752	auROC	SL-A-LR	Holdout	BeFree	BioGRID
MICROCEPHALIC_OSTEODYSPLASTIC_PRIMORDIAL_DWARFISM_TYPE_I	2.338375	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
MICROCEPHALIC_OSTEODYSPLASTIC_PRIMORDIAL_DWARFISM_TYPE_I	2.886769	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
MICROCEPHALIC_OSTEODYSPLASTIC_PRIMORDIAL_DWARFISM_TYPE_I	0.459586	auROC	SL-A-LR	5FCV	BeFree	BioGRID
MOOD_DISORDER	-0.196229	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
MOOD_DISORDER	-inf	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
MOOD_DISORDER	0.450047	auROC	SL-A-LR	Holdout	BeFree	BioGRID
MOOD_DISORDER	1.455686	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
MOOD_DISORDER	2.578746	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
MOOD_DISORDER	0.654765	auROC	SL-A-LR	5FCV	BeFree	BioGRID
MOTOR_NEURON_DISEASE	2.335509	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
MOTOR_NEURON_DISEASE	1.831877	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
MOTOR_NEURON_DISEASE	0.684733	auROC	SL-A-LR	Holdout	BeFree	BioGRID
MOTOR_NEURON_DISEASE	2.179832	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
MOTOR_NEURON_DISEASE	2.424466	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
MOTOR_NEURON_DISEASE	0.633172	auROC	SL-A-LR	5FCV	BeFree	BioGRID
MYELOID_LEUKEMIA	1.098602	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
MYELOID_LEUKEMIA	1.885688	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
MYELOID_LEUKEMIA	0.572588	auROC	SL-A-LR	Holdout	BeFree	BioGRID
MYELOID_LEUKEMIA	1.457634	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
MYELOID_LEUKEMIA	1.922772	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
MYELOID_LEUKEMIA	0.683019	auROC	SL-A-LR	5FCV	BeFree	BioGRID
MYOPATHY	0.955504	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
MYOPATHY	1.635529	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
MYOPATHY	0.599353	auROC	SL-A-LR	Holdout	BeFree	BioGRID
MYOPATHY	1.586138	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
MYOPATHY	2.368337	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
MYOPATHY	0.631187	auROC	SL-A-LR	5FCV	BeFree	BioGRID
NUTRITION_DISEASE	0.068812	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
NUTRITION_DISEASE	-0.022253	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
NUTRITION_DISEASE	0.521697	auROC	SL-A-LR	Holdout	BeFree	BioGRID
NUTRITION_DISEASE	0.460631	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
NUTRITION_DISEASE	1.025034	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
NUTRITION_DISEASE	0.585094	auROC	SL-A-LR	5FCV	BeFree	BioGRID
OSTEOCHONDRODYSPLASIA	1.432543	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
OSTEOCHONDRODYSPLASIA	1.433177	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
OSTEOCHONDRODYSPLASIA	0.559686	auROC	SL-A-LR	Holdout	BeFree	BioGRID
OSTEOCHONDRODYSPLASIA	0.833326	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
OSTEOCHONDRODYSPLASIA	1.429290	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
OSTEOCHONDRODYSPLASIA	0.566348	auROC	SL-A-LR	5FCV	BeFree	BioGRID
PANCREATIC_CANCER	0.089128	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
PANCREATIC_CANCER	1.556906	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
PANCREATIC_CANCER	0.470067	auROC	SL-A-LR	Holdout	BeFree	BioGRID
PANCREATIC_CANCER	0.646143	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
PANCREATIC_CANCER	1.098659	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
PANCREATIC_CANCER	0.498992	auROC	SL-A-LR	5FCV	BeFree	BioGRID
PAPILLARY_RENAL_CELL_CARCINOMA	0.235867	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
PAPILLARY_RENAL_CELL_CARCINOMA	-inf	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
PAPILLARY_RENAL_CELL_CARCINOMA	0.538808	auROC	SL-A-LR	Holdout	BeFree	BioGRID
PAPILLARY_RENAL_CELL_CARCINOMA	0.223403	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
PAPILLARY_RENAL_CELL_CARCINOMA	0.459173	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
PAPILLARY_RENAL_CELL_CARCINOMA	0.500825	auROC	SL-A-LR	5FCV	BeFree	BioGRID
PARATHYROID_GLAND_DISEASE	2.452872	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
PARATHYROID_GLAND_DISEASE	1.971986	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
PARATHYROID_GLAND_DISEASE	0.526627	auROC	SL-A-LR	Holdout	BeFree	BioGRID
PARATHYROID_GLAND_DISEASE	1.134421	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
PARATHYROID_GLAND_DISEASE	2.448778	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
PARATHYROID_GLAND_DISEASE	0.626315	auROC	SL-A-LR	5FCV	BeFree	BioGRID
PARKINSON_S_DISEASE	0.784182	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
PARKINSON_S_DISEASE	1.960002	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
PARKINSON_S_DISEASE	0.615894	auROC	SL-A-LR	Holdout	BeFree	BioGRID
PARKINSON_S_DISEASE	1.426355	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
PARKINSON_S_DISEASE	1.994218	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
PARKINSON_S_DISEASE	0.548938	auROC	SL-A-LR	5FCV	BeFree	BioGRID
PERIPHERAL_NERVOUS_SYSTEM_DISEASE	0.675218	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
PERIPHERAL_NERVOUS_SYSTEM_DISEASE	1.136255	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
PERIPHERAL_NERVOUS_SYSTEM_DISEASE	0.559077	auROC	SL-A-LR	Holdout	BeFree	BioGRID
PERIPHERAL_NERVOUS_SYSTEM_DISEASE	0.201264	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
PERIPHERAL_NERVOUS_SYSTEM_DISEASE	-0.054189	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
PERIPHERAL_NERVOUS_SYSTEM_DISEASE	0.564923	auROC	SL-A-LR	5FCV	BeFree	BioGRID
PERIPHERAL_NERVOUS_SYSTEM_NEOPLASM	0.400604	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
PERIPHERAL_NERVOUS_SYSTEM_NEOPLASM	0.750607	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
PERIPHERAL_NERVOUS_SYSTEM_NEOPLASM	0.594870	auROC	SL-A-LR	Holdout	BeFree	BioGRID
PERIPHERAL_NERVOUS_SYSTEM_NEOPLASM	-0.002965	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
PERIPHERAL_NERVOUS_SYSTEM_NEOPLASM	-0.079468	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
PERIPHERAL_NERVOUS_SYSTEM_NEOPLASM	0.501753	auROC	SL-A-LR	5FCV	BeFree	BioGRID
RETINAL_DISEASE	0.806131	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
RETINAL_DISEASE	0.725741	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
RETINAL_DISEASE	0.541523	auROC	SL-A-LR	Holdout	BeFree	BioGRID
RETINAL_DISEASE	1.278832	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
RETINAL_DISEASE	2.218598	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
RETINAL_DISEASE	0.634524	auROC	SL-A-LR	5FCV	BeFree	BioGRID
SCHIZOPHRENIA	1.532056	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
SCHIZOPHRENIA	1.881635	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
SCHIZOPHRENIA	0.626703	auROC	SL-A-LR	Holdout	BeFree	BioGRID
SCHIZOPHRENIA	1.283680	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
SCHIZOPHRENIA	1.486653	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
SCHIZOPHRENIA	0.668218	auROC	SL-A-LR	5FCV	BeFree	BioGRID
STOMACH_CANCER	-0.072289	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
STOMACH_CANCER	0.036468	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
STOMACH_CANCER	0.445065	auROC	SL-A-LR	Holdout	BeFree	BioGRID
STOMACH_CANCER	0.973655	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
STOMACH_CANCER	1.625457	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
STOMACH_CANCER	0.616908	auROC	SL-A-LR	5FCV	BeFree	BioGRID
SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.267583	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
SYSTEMIC_LUPUS_ERYTHEMATOSUS	-inf	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.492404	auROC	SL-A-LR	Holdout	BeFree	BioGRID
SYSTEMIC_LUPUS_ERYTHEMATOSUS	1.538867	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
SYSTEMIC_LUPUS_ERYTHEMATOSUS	2.722841	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.627797	auROC	SL-A-LR	5FCV	BeFree	BioGRID
T_CELL_LEUKEMIA	2.972940	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
T_CELL_LEUKEMIA	3.151603	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
T_CELL_LEUKEMIA	0.719970	auROC	SL-A-LR	Holdout	BeFree	BioGRID
T_CELL_LEUKEMIA	1.949083	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
T_CELL_LEUKEMIA	2.930598	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
T_CELL_LEUKEMIA	0.600236	auROC	SL-A-LR	5FCV	BeFree	BioGRID
VASCULAR_DISEASE	0.297876	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
VASCULAR_DISEASE	0.128551	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
VASCULAR_DISEASE	0.570774	auROC	SL-A-LR	Holdout	BeFree	BioGRID
VASCULAR_DISEASE	0.638610	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
VASCULAR_DISEASE	1.124189	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
VASCULAR_DISEASE	0.607031	auROC	SL-A-LR	5FCV	BeFree	BioGRID
VIRAL_INFECTIOUS_DISEASE	-0.049406	auPRC	SL-A-LR	Holdout	BeFree	BioGRID
VIRAL_INFECTIOUS_DISEASE	-1.343461	P@TopK	SL-A-LR	Holdout	BeFree	BioGRID
VIRAL_INFECTIOUS_DISEASE	0.480640	auROC	SL-A-LR	Holdout	BeFree	BioGRID
VIRAL_INFECTIOUS_DISEASE	0.858725	auPRC	SL-A-LR	5FCV	BeFree	BioGRID
VIRAL_INFECTIOUS_DISEASE	1.363775	P@TopK	SL-A-LR	5FCV	BeFree	BioGRID
VIRAL_INFECTIOUS_DISEASE	0.610302	auROC	SL-A-LR	5FCV	BeFree	BioGRID
EUR_ASN_CAD_CAD_ADD_160614	0.111299	auPRC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_ASN_CAD_CAD_ADD_160614	-inf	P@TopK	SL-A-LR	Holdout	GWAS	BioGRID
EUR_ASN_CAD_CAD_ADD_160614	0.463846	auROC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_ASN_CAD_CAD_ADD_160614	0.041001	auPRC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_ASN_CAD_CAD_ADD_160614	1.269255	P@TopK	SL-A-LR	5FCV	GWAS	BioGRID
EUR_ASN_CAD_CAD_ADD_160614	0.405703	auROC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_BPSCZ	2.461196	auPRC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_BPSCZ	2.032421	P@TopK	SL-A-LR	Holdout	GWAS	BioGRID
EUR_BPSCZ	0.561420	auROC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_BPSCZ	3.612096	auPRC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_BPSCZ	4.212817	P@TopK	SL-A-LR	5FCV	GWAS	BioGRID
EUR_BPSCZ	0.770788	auROC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_CARDIOGRAM_2010_LIPIDS_LDL_ONE	0.095749	auPRC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_CARDIOGRAM_2010_LIPIDS_LDL_ONE	-inf	P@TopK	SL-A-LR	Holdout	GWAS	BioGRID
EUR_CARDIOGRAM_2010_LIPIDS_LDL_ONE	0.546272	auROC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_CARDIOGRAM_2010_LIPIDS_LDL_ONE	0.346647	auPRC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_CARDIOGRAM_2010_LIPIDS_LDL_ONE	0.639247	P@TopK	SL-A-LR	5FCV	GWAS	BioGRID
EUR_CARDIOGRAM_2010_LIPIDS_LDL_ONE	0.532155	auROC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_FRITSCHE_2015_ADVANCEDAMD	-0.089251	auPRC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_FRITSCHE_2015_ADVANCEDAMD	-0.830295	P@TopK	SL-A-LR	Holdout	GWAS	BioGRID
EUR_FRITSCHE_2015_ADVANCEDAMD	0.476936	auROC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_FRITSCHE_2015_ADVANCEDAMD	0.050779	auPRC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_FRITSCHE_2015_ADVANCEDAMD	-0.363924	P@TopK	SL-A-LR	5FCV	GWAS	BioGRID
EUR_FRITSCHE_2015_ADVANCEDAMD	0.463523	auROC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_2015_HIPADJBMI_COMBINED_EUR	1.168872	auPRC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_2015_HIPADJBMI_COMBINED_EUR	1.846883	P@TopK	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_2015_HIPADJBMI_COMBINED_EUR	0.492831	auROC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_2015_HIPADJBMI_COMBINED_EUR	1.540201	auPRC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_2015_HIPADJBMI_COMBINED_EUR	2.102385	P@TopK	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_2015_HIPADJBMI_COMBINED_EUR	0.643254	auROC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_2015_HIPADJBMI_FEMALES_EUR	-0.400932	auPRC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_2015_HIPADJBMI_FEMALES_EUR	-inf	P@TopK	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_2015_HIPADJBMI_FEMALES_EUR	0.384774	auROC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_2015_HIPADJBMI_FEMALES_EUR	0.702674	auPRC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_2015_HIPADJBMI_FEMALES_EUR	2.081292	P@TopK	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_2015_HIPADJBMI_FEMALES_EUR	0.493436	auROC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_2015_HIP_COMBINED_EUR	-0.098803	auPRC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_2015_HIP_COMBINED_EUR	1.122857	P@TopK	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_2015_HIP_COMBINED_EUR	0.437895	auROC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_2015_HIP_COMBINED_EUR	0.261173	auPRC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_2015_HIP_COMBINED_EUR	0.026727	P@TopK	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_2015_HIP_COMBINED_EUR	0.563026	auROC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_2015_WCADJBMI_COMBINED_EUR	2.011689	auPRC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_2015_WCADJBMI_COMBINED_EUR	2.152003	P@TopK	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_2015_WCADJBMI_COMBINED_EUR	0.499656	auROC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_2015_WCADJBMI_COMBINED_EUR	0.903104	auPRC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_2015_WCADJBMI_COMBINED_EUR	1.259887	P@TopK	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_2015_WCADJBMI_COMBINED_EUR	0.541685	auROC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_BMI_SNP_GWAS_MC_MERGE_NOGC_TBL_UNIQ	-0.149122	auPRC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_BMI_SNP_GWAS_MC_MERGE_NOGC_TBL_UNIQ	0.478560	P@TopK	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_BMI_SNP_GWAS_MC_MERGE_NOGC_TBL_UNIQ	0.469389	auROC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_BMI_SNP_GWAS_MC_MERGE_NOGC_TBL_UNIQ	0.208233	auPRC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_BMI_SNP_GWAS_MC_MERGE_NOGC_TBL_UNIQ	-0.105447	P@TopK	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_BMI_SNP_GWAS_MC_MERGE_NOGC_TBL_UNIQ	0.534116	auROC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_EXTREME_HEIGHT_STAGE1_BERNDT2013_PUBLICRELEASE_HAPMAPCEUFREQ	0.263944	auPRC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_EXTREME_HEIGHT_STAGE1_BERNDT2013_PUBLICRELEASE_HAPMAPCEUFREQ	0.660150	P@TopK	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_EXTREME_HEIGHT_STAGE1_BERNDT2013_PUBLICRELEASE_HAPMAPCEUFREQ	0.514507	auROC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_EXTREME_HEIGHT_STAGE1_BERNDT2013_PUBLICRELEASE_HAPMAPCEUFREQ	0.146896	auPRC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_EXTREME_HEIGHT_STAGE1_BERNDT2013_PUBLICRELEASE_HAPMAPCEUFREQ	-0.589963	P@TopK	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_EXTREME_HEIGHT_STAGE1_BERNDT2013_PUBLICRELEASE_HAPMAPCEUFREQ	0.537576	auROC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_HEIGHT_LANGOALLEN2010_PUBLICRELEASE_HAPMAPCEUFREQ_EQTL	0.103144	auPRC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_HEIGHT_LANGOALLEN2010_PUBLICRELEASE_HAPMAPCEUFREQ_EQTL	0.210072	P@TopK	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_HEIGHT_LANGOALLEN2010_PUBLICRELEASE_HAPMAPCEUFREQ_EQTL	0.481773	auROC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_HEIGHT_LANGOALLEN2010_PUBLICRELEASE_HAPMAPCEUFREQ_EQTL	0.039682	auPRC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_HEIGHT_LANGOALLEN2010_PUBLICRELEASE_HAPMAPCEUFREQ_EQTL	-0.045059	P@TopK	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_HEIGHT_LANGOALLEN2010_PUBLICRELEASE_HAPMAPCEUFREQ_EQTL	0.500770	auROC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_RANDALL2013PLOSGENET_STAGE1_PUBLICRELEASE_HAPMAPCEUFREQ_HEIGHT_MEN	0.163141	auPRC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_RANDALL2013PLOSGENET_STAGE1_PUBLICRELEASE_HAPMAPCEUFREQ_HEIGHT_MEN	-inf	P@TopK	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_RANDALL2013PLOSGENET_STAGE1_PUBLICRELEASE_HAPMAPCEUFREQ_HEIGHT_MEN	0.502526	auROC	SL-A-LR	Holdout	GWAS	BioGRID
EUR_GIANT_RANDALL2013PLOSGENET_STAGE1_PUBLICRELEASE_HAPMAPCEUFREQ_HEIGHT_MEN	-0.035179	auPRC	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_RANDALL2013PLOSGENET_STAGE1_PUBLICRELEASE_HAPMAPCEUFREQ_HEIGHT_MEN	-0.831024	P@TopK	SL-A-LR	5FCV	GWAS	BioGRID
EUR_GIANT_RANDALL2013PLOSGENET_STAGE1_PUBLICRELEASE_HAPMAPCEUFREQ_HEIGHT_MEN	0.500196	auROC	SL-A-LR	5FCV	GWAS	BioGRID
