Geneset	Score	Score Type	Method	Validation Split	Geneset Collection	Network
DILATED_CARDIOMYOPATHY	0.653070	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
DILATED_CARDIOMYOPATHY	3.672625	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
DILATED_CARDIOMYOPATHY	4.378555	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
DILATED_CARDIOMYOPATHY	0.645282	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
DYSOSTOSIS	0.275776	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
DYSOSTOSIS	1.564093	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
DYSOSTOSIS	0.476116	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
DYSOSTOSIS	0.743340	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
DYSOSTOSIS	2.062812	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
DYSOSTOSIS	0.514939	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
ENDOMETRIOSIS	0.644597	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
ENDOMETRIOSIS	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
ENDOMETRIOSIS	0.588108	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
ENDOMETRIOSIS	1.043371	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
ENDOMETRIOSIS	1.680699	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
ENDOMETRIOSIS	0.588614	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
ESOPHAGEAL_DISEASE	0.198616	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
ESOPHAGEAL_DISEASE	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
ESOPHAGEAL_DISEASE	0.483288	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
ESOPHAGEAL_DISEASE	0.311330	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
ESOPHAGEAL_DISEASE	0.981076	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
ESOPHAGEAL_DISEASE	0.506419	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
FEMALE_REPRODUCTIVE_ORGAN_CANCER	0.476353	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
FEMALE_REPRODUCTIVE_ORGAN_CANCER	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
FEMALE_REPRODUCTIVE_ORGAN_CANCER	0.616141	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
FEMALE_REPRODUCTIVE_ORGAN_CANCER	0.388903	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
FEMALE_REPRODUCTIVE_ORGAN_CANCER	1.825379	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
FEMALE_REPRODUCTIVE_ORGAN_CANCER	0.493529	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
FOCAL_HAND_DYSTONIA	-0.175165	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
FOCAL_HAND_DYSTONIA	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
FOCAL_HAND_DYSTONIA	0.481459	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
FOCAL_HAND_DYSTONIA	-0.086432	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
FOCAL_HAND_DYSTONIA	-inf	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
FOCAL_HAND_DYSTONIA	0.476700	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
GERM_CELL_CANCER	0.448331	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
GERM_CELL_CANCER	0.784846	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
GERM_CELL_CANCER	0.586271	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
GERM_CELL_CANCER	0.211609	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
GERM_CELL_CANCER	0.452136	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
GERM_CELL_CANCER	0.547348	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
HAIR_DISEASE	-0.027509	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
HAIR_DISEASE	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
HAIR_DISEASE	0.392382	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
HAIR_DISEASE	2.134209	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
HAIR_DISEASE	1.644568	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
HAIR_DISEASE	0.530849	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
HEMATOLOGIC_CANCER	0.496477	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
HEMATOLOGIC_CANCER	0.902901	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
HEMATOLOGIC_CANCER	0.555963	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
HEMATOLOGIC_CANCER	0.638620	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
HEMATOLOGIC_CANCER	1.325539	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
HEMATOLOGIC_CANCER	0.548508	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
HYPERTENSION	-0.220055	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
HYPERTENSION	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
HYPERTENSION	0.471068	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
HYPERTENSION	0.358688	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
HYPERTENSION	1.077281	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
HYPERTENSION	0.563336	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
HYPERTROPIA	0.016915	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
HYPERTROPIA	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
HYPERTROPIA	0.503296	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
HYPERTROPIA	-0.347553	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
HYPERTROPIA	-inf	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
HYPERTROPIA	0.399736	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
HYPOGLYCEMIA	1.401497	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
HYPOGLYCEMIA	3.156504	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
HYPOGLYCEMIA	0.659165	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
HYPOGLYCEMIA	3.063983	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
HYPOGLYCEMIA	3.652826	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
HYPOGLYCEMIA	0.689303	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
INFLUENZA	0.298977	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
INFLUENZA	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
INFLUENZA	0.492627	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
INFLUENZA	3.413178	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
INFLUENZA	3.684381	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
INFLUENZA	0.729383	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
INNER_EAR_DISEASE	-0.138291	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
INNER_EAR_DISEASE	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
INNER_EAR_DISEASE	0.478225	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
INNER_EAR_DISEASE	0.062457	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
INNER_EAR_DISEASE	-inf	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
INNER_EAR_DISEASE	0.540260	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
INTESTINAL_CANCER	0.092667	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
INTESTINAL_CANCER	-0.449244	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
INTESTINAL_CANCER	0.564305	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
INTESTINAL_CANCER	0.680395	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
INTESTINAL_CANCER	1.155286	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
INTESTINAL_CANCER	0.572145	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
KERATOSIS	1.480545	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
KERATOSIS	1.949657	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
KERATOSIS	0.415641	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
KERATOSIS	0.006394	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
KERATOSIS	0.510821	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
KERATOSIS	0.483300	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
KIDNEY_CANCER	-0.023879	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
KIDNEY_CANCER	0.649743	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
KIDNEY_CANCER	0.491522	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
KIDNEY_CANCER	0.068391	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
KIDNEY_CANCER	0.463865	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
KIDNEY_CANCER	0.471166	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LACTIC_ACIDOSIS	0.532773	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LACTIC_ACIDOSIS	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
LACTIC_ACIDOSIS	0.610524	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LACTIC_ACIDOSIS	3.379750	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LACTIC_ACIDOSIS	3.731219	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
LACTIC_ACIDOSIS	0.695215	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LENS_DISEASE	0.359119	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LENS_DISEASE	2.095820	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
LENS_DISEASE	0.535682	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LENS_DISEASE	2.577884	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LENS_DISEASE	2.833480	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
LENS_DISEASE	0.627423	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LEUKOCYTE_DISEASE	-0.147300	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LEUKOCYTE_DISEASE	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
LEUKOCYTE_DISEASE	0.483895	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LEUKOCYTE_DISEASE	0.137778	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LEUKOCYTE_DISEASE	1.422312	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
LEUKOCYTE_DISEASE	0.479641	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LIPID_STORAGE_DISEASE	-0.236269	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LIPID_STORAGE_DISEASE	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
LIPID_STORAGE_DISEASE	0.439080	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LIPID_STORAGE_DISEASE	0.230888	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LIPID_STORAGE_DISEASE	1.140565	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
LIPID_STORAGE_DISEASE	0.509148	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LIVER_CANCER	0.159720	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LIVER_CANCER	-0.240242	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
LIVER_CANCER	0.533061	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LIVER_CANCER	0.264268	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LIVER_CANCER	0.818403	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
LIVER_CANCER	0.522879	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LIVER_CIRRHOSIS	-0.339018	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LIVER_CIRRHOSIS	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
LIVER_CIRRHOSIS	0.419385	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LIVER_CIRRHOSIS	0.355777	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LIVER_CIRRHOSIS	1.259032	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
LIVER_CIRRHOSIS	0.544760	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LOCKED_IN_SYNDROME	-0.064672	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LOCKED_IN_SYNDROME	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
LOCKED_IN_SYNDROME	0.440421	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LOCKED_IN_SYNDROME	1.726919	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LOCKED_IN_SYNDROME	3.055910	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
LOCKED_IN_SYNDROME	0.527928	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LUNG_CANCER	-0.460849	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LUNG_CANCER	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
LUNG_CANCER	0.368681	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LUNG_CANCER	-0.228943	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LUNG_CANCER	-inf	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
LUNG_CANCER	0.419199	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LUNG_SMALL_CELL_CARCINOMA	0.117575	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LUNG_SMALL_CELL_CARCINOMA	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
LUNG_SMALL_CELL_CARCINOMA	0.511209	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LUNG_SMALL_CELL_CARCINOMA	-0.452160	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LUNG_SMALL_CELL_CARCINOMA	-inf	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
LUNG_SMALL_CELL_CARCINOMA	0.379248	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LYMPHOBLASTIC_LEUKEMIA	0.705284	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LYMPHOBLASTIC_LEUKEMIA	2.661952	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
LYMPHOBLASTIC_LEUKEMIA	0.584859	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
LYMPHOBLASTIC_LEUKEMIA	1.877977	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
LYMPHOBLASTIC_LEUKEMIA	2.471070	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
LYMPHOBLASTIC_LEUKEMIA	0.582411	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MALE_INFERTILITY	0.523998	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MALE_INFERTILITY	2.011825	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
MALE_INFERTILITY	0.573381	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MALE_INFERTILITY	0.657267	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MALE_INFERTILITY	2.644402	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
MALE_INFERTILITY	0.602205	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MALIGNANT_MESOTHELIOMA	0.094868	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MALIGNANT_MESOTHELIOMA	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
MALIGNANT_MESOTHELIOMA	0.475513	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MALIGNANT_MESOTHELIOMA	0.173332	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MALIGNANT_MESOTHELIOMA	-0.163169	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
MALIGNANT_MESOTHELIOMA	0.530428	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MICROPHTHALMIA	0.341779	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MICROPHTHALMIA	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
MICROPHTHALMIA	0.602769	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MICROPHTHALMIA	0.706321	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MICROPHTHALMIA	1.759871	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
MICROPHTHALMIA	0.543329	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MITOCHONDRIAL_METABOLISM_DISEASE	2.531814	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MITOCHONDRIAL_METABOLISM_DISEASE	3.081002	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
MITOCHONDRIAL_METABOLISM_DISEASE	0.690150	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MITOCHONDRIAL_METABOLISM_DISEASE	3.699287	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MITOCHONDRIAL_METABOLISM_DISEASE	3.754141	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
MITOCHONDRIAL_METABOLISM_DISEASE	0.766839	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MOUTH_DISEASE	0.701939	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MOUTH_DISEASE	1.682848	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
MOUTH_DISEASE	0.574944	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MOUTH_DISEASE	0.378005	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MOUTH_DISEASE	0.982673	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
MOUTH_DISEASE	0.521585	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MOVEMENT_DISEASE	0.663652	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MOVEMENT_DISEASE	0.591083	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
MOVEMENT_DISEASE	0.634308	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MOVEMENT_DISEASE	0.587543	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MOVEMENT_DISEASE	1.418569	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
MOVEMENT_DISEASE	0.547565	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MUSCULAR_ATROPHY	-0.213404	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MUSCULAR_ATROPHY	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
MUSCULAR_ATROPHY	0.429436	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MUSCULAR_ATROPHY	0.683334	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MUSCULAR_ATROPHY	1.806186	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
MUSCULAR_ATROPHY	0.478249	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MUSCULAR_DYSTROPHY	0.606752	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MUSCULAR_DYSTROPHY	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
MUSCULAR_DYSTROPHY	0.570902	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MUSCULAR_DYSTROPHY	0.945482	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MUSCULAR_DYSTROPHY	1.187418	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
MUSCULAR_DYSTROPHY	0.568769	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MYELOID_LEUKEMIA	-0.096895	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MYELOID_LEUKEMIA	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
MYELOID_LEUKEMIA	0.456997	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MYELOID_LEUKEMIA	1.033606	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MYELOID_LEUKEMIA	1.568606	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
MYELOID_LEUKEMIA	0.533953	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MYOPATHY	0.356675	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MYOPATHY	-0.469551	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
MYOPATHY	0.592404	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
MYOPATHY	0.393615	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
MYOPATHY	0.936186	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
MYOPATHY	0.518559	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
NEPHRITIS	-0.156384	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
NEPHRITIS	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
NEPHRITIS	0.464772	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
NEPHRITIS	1.188505	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
NEPHRITIS	1.852165	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
NEPHRITIS	0.561456	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
NEUROMUSCULAR_DISEASE	0.234263	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
NEUROMUSCULAR_DISEASE	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
NEUROMUSCULAR_DISEASE	0.576120	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
NEUROMUSCULAR_DISEASE	0.136467	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
NEUROMUSCULAR_DISEASE	0.958257	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
NEUROMUSCULAR_DISEASE	0.536676	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
NEUROTIC_DISORDER	0.158443	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
NEUROTIC_DISORDER	-0.027818	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
NEUROTIC_DISORDER	0.566409	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
NEUROTIC_DISORDER	0.493470	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
NEUROTIC_DISORDER	0.861672	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
NEUROTIC_DISORDER	0.593840	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
NON_SYNDROMIC_INTELLECTUAL_DISABILITY	-0.007946	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
NON_SYNDROMIC_INTELLECTUAL_DISABILITY	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
NON_SYNDROMIC_INTELLECTUAL_DISABILITY	0.483497	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
NON_SYNDROMIC_INTELLECTUAL_DISABILITY	0.973762	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
NON_SYNDROMIC_INTELLECTUAL_DISABILITY	2.220608	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
NON_SYNDROMIC_INTELLECTUAL_DISABILITY	0.563029	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
NUTRITION_DISEASE	0.291903	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
NUTRITION_DISEASE	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
NUTRITION_DISEASE	0.611075	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
NUTRITION_DISEASE	0.238202	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
NUTRITION_DISEASE	-0.635701	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
NUTRITION_DISEASE	0.558714	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
OCULAR_MOTILITY_DISEASE	0.000878	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
OCULAR_MOTILITY_DISEASE	-0.720418	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
OCULAR_MOTILITY_DISEASE	0.496895	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
OCULAR_MOTILITY_DISEASE	0.105269	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
OCULAR_MOTILITY_DISEASE	0.169516	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
OCULAR_MOTILITY_DISEASE	0.522800	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
OROFACIAL_CLEFT	0.324514	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
OROFACIAL_CLEFT	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
OROFACIAL_CLEFT	0.514067	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
OROFACIAL_CLEFT	0.108534	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
OROFACIAL_CLEFT	1.278592	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
OROFACIAL_CLEFT	0.447027	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
OSTEOCHONDRODYSPLASIA	0.506220	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
OSTEOCHONDRODYSPLASIA	-inf	P@TopK	SL-A-SVM	Holdout	DisGeNet	BioGRID
OSTEOCHONDRODYSPLASIA	0.573345	auROC	SL-A-SVM	Holdout	DisGeNet	BioGRID
OSTEOCHONDRODYSPLASIA	0.582122	auPRC	SL-A-SVM	5FCV	DisGeNet	BioGRID
OSTEOCHONDRODYSPLASIA	1.419427	P@TopK	SL-A-SVM	5FCV	DisGeNet	BioGRID
OSTEOCHONDRODYSPLASIA	0.612122	auROC	SL-A-SVM	5FCV	DisGeNet	BioGRID
OSTEOPOROSIS	0.001255	auPRC	SL-A-SVM	Holdout	DisGeNet	BioGRID
