Geneset	Score	Score Type	Method	Validation Split	Geneset Collection	Network
PROTEIN_STABILIZATION	1.857356	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
PROTEIN_STABILIZATION	2.314497	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
PROTEIN_STABILIZATION	0.633004	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	4.087936	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	4.638074	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	0.771273	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	5.318869	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	5.364882	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	0.886703	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
PYRUVATE_METABOLIC_PROCESS	3.40782	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
PYRUVATE_METABOLIC_PROCESS	4.296457	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
PYRUVATE_METABOLIC_PROCESS	0.807519	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
PYRUVATE_METABOLIC_PROCESS	5.306222	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
PYRUVATE_METABOLIC_PROCESS	5.689264	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
PYRUVATE_METABOLIC_PROCESS	0.891608	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RAS_PROTEIN_SIGNAL_TRANSDUCTION	5.170509	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RAS_PROTEIN_SIGNAL_TRANSDUCTION	5.565976	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RAS_PROTEIN_SIGNAL_TRANSDUCTION	0.849663	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RAS_PROTEIN_SIGNAL_TRANSDUCTION	4.021566	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RAS_PROTEIN_SIGNAL_TRANSDUCTION	4.323685	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RAS_PROTEIN_SIGNAL_TRANSDUCTION	0.831753	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RECOMBINATIONAL_REPAIR	4.652001	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RECOMBINATIONAL_REPAIR	4.697087	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RECOMBINATIONAL_REPAIR	0.870132	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RECOMBINATIONAL_REPAIR	5.468537	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RECOMBINATIONAL_REPAIR	5.459752	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RECOMBINATIONAL_REPAIR	0.906008	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_HYPOXIA	1.326873	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_HYPOXIA	3.391911	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_HYPOXIA	0.393483	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_HYPOXIA	2.076267	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_HYPOXIA	2.564243	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_HYPOXIA	0.611421	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_INTERFERON_GAMMA	2.204421	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_INTERFERON_GAMMA	-inf	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_INTERFERON_GAMMA	0.655586	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_INTERFERON_GAMMA	2.633219	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_INTERFERON_GAMMA	3.350954	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_INTERFERON_GAMMA	0.678353	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_IONIZING_RADIATION	3.828895	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_IONIZING_RADIATION	4.018689	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_IONIZING_RADIATION	0.8315	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_IONIZING_RADIATION	3.745384	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_IONIZING_RADIATION	4.176641	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_IONIZING_RADIATION	0.745097	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_METAL_ION	1.247942	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_METAL_ION	-inf	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_METAL_ION	0.721118	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_METAL_ION	1.712694	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_METAL_ION	2.435496	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_METAL_ION	0.722313	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_OXIDATIVE_STRESS	0.295715	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_OXIDATIVE_STRESS	-inf	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_OXIDATIVE_STRESS	0.579195	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_OXIDATIVE_STRESS	1.555453	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_OXIDATIVE_STRESS	2.258519	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_OXIDATIVE_STRESS	0.639669	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	3.670442	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	4.843519	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	0.780733	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	3.694026	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	4.055158	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	0.784555	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_UNFOLDED_PROTEIN	2.865817	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_UNFOLDED_PROTEIN	3.531668	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_UNFOLDED_PROTEIN	0.663457	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_UNFOLDED_PROTEIN	2.926155	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_UNFOLDED_PROTEIN	3.616305	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_UNFOLDED_PROTEIN	0.722591	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_UV	3.415408	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_UV	2.733085	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_UV	0.723292	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_UV	3.547766	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_UV	3.890526	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_UV	0.778014	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_VIRUS	3.631012	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_VIRUS	3.18619	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_VIRUS	0.761905	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RESPONSE_TO_VIRUS	2.895018	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_VIRUS	3.064387	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RESPONSE_TO_VIRUS	0.731003	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	3.33368	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	3.996099	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	0.725988	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	3.82206	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	4.594382	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	0.804156	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER	4.330657	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER	4.515797	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER	0.898123	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER	5.185614	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER	5.23478	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER	0.933493	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY	4.187158	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY	4.58896	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY	0.924237	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY	4.28968	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY	4.383851	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY	0.94181	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RRNA_PROCESSING	5.061532	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RRNA_PROCESSING	5.01712	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RRNA_PROCESSING	0.947938	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
RRNA_PROCESSING	5.422675	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RRNA_PROCESSING	5.386229	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
RRNA_PROCESSING	0.962612	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	5.27105	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	6.120741	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	0.847688	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	4.61572	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	4.723056	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	0.906743	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SKIN_DEVELOPMENT	4.57919	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SKIN_DEVELOPMENT	4.71302	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SKIN_DEVELOPMENT	0.9285	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SKIN_DEVELOPMENT	4.669854	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SKIN_DEVELOPMENT	4.80555	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SKIN_DEVELOPMENT	0.858562	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SODIUM_ION_TRANSPORT	4.533063	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SODIUM_ION_TRANSPORT	5.002234	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SODIUM_ION_TRANSPORT	0.745568	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SODIUM_ION_TRANSPORT	3.832149	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SODIUM_ION_TRANSPORT	5.105428	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SODIUM_ION_TRANSPORT	0.792045	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SPHINGOLIPID_BIOSYNTHETIC_PROCESS	2.313041	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SPHINGOLIPID_BIOSYNTHETIC_PROCESS	2.99028	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SPHINGOLIPID_BIOSYNTHETIC_PROCESS	0.763928	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SPHINGOLIPID_BIOSYNTHETIC_PROCESS	2.143256	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SPHINGOLIPID_BIOSYNTHETIC_PROCESS	3.294433	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SPHINGOLIPID_BIOSYNTHETIC_PROCESS	0.814417	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SPINDLE_ORGANIZATION	3.916177	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SPINDLE_ORGANIZATION	4.319155	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SPINDLE_ORGANIZATION	0.80415	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
SPINDLE_ORGANIZATION	3.970433	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SPINDLE_ORGANIZATION	4.436877	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
SPINDLE_ORGANIZATION	0.758055	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	4.971349	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	5.422656	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	0.873658	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	4.567963	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	4.794581	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	0.846121	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TELOMERE_MAINTENANCE	4.706412	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TELOMERE_MAINTENANCE	4.233913	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TELOMERE_MAINTENANCE	0.915262	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TELOMERE_MAINTENANCE	4.838058	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TELOMERE_MAINTENANCE	4.90525	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TELOMERE_MAINTENANCE	0.937139	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	6.27521	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	6.151651	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	0.990646	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	4.637883	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	4.598926	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	0.970072	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRANSLATIONAL_ELONGATION	5.175312	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRANSLATIONAL_ELONGATION	5.193413	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRANSLATIONAL_ELONGATION	0.970868	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRANSLATIONAL_ELONGATION	6.119252	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRANSLATIONAL_ELONGATION	6.111727	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRANSLATIONAL_ELONGATION	0.927808	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRANSPORT_ALONG_MICROTUBULE	3.630342	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRANSPORT_ALONG_MICROTUBULE	4.787093	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRANSPORT_ALONG_MICROTUBULE	0.890567	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRANSPORT_ALONG_MICROTUBULE	4.76816	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRANSPORT_ALONG_MICROTUBULE	5.091273	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRANSPORT_ALONG_MICROTUBULE	0.869129	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRNA_AMINOACYLATION	5.294428	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRNA_AMINOACYLATION	5.356834	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRNA_AMINOACYLATION	0.800509	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRNA_AMINOACYLATION	6.719864	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRNA_AMINOACYLATION	6.609452	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRNA_AMINOACYLATION	0.940215	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRNA_PROCESSING	3.951544	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRNA_PROCESSING	4.016103	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRNA_PROCESSING	0.861589	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
TRNA_PROCESSING	4.946534	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRNA_PROCESSING	5.008966	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
TRNA_PROCESSING	0.885288	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
VACUOLE_ORGANIZATION	2.537829	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
VACUOLE_ORGANIZATION	3.844235	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
VACUOLE_ORGANIZATION	0.766728	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
VACUOLE_ORGANIZATION	3.624957	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
VACUOLE_ORGANIZATION	4.547146	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
VACUOLE_ORGANIZATION	0.789451	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
VESICLE_ORGANIZATION	2.375465	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
VESICLE_ORGANIZATION	3.181237	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
VESICLE_ORGANIZATION	0.786601	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
VESICLE_ORGANIZATION	3.484122	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
VESICLE_ORGANIZATION	3.714543	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
VESICLE_ORGANIZATION	0.83094	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
WNT_SIGNALING_PATHWAY	1.081492	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
WNT_SIGNALING_PATHWAY	-inf	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
WNT_SIGNALING_PATHWAY	0.696057	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
WNT_SIGNALING_PATHWAY	2.943887	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
WNT_SIGNALING_PATHWAY	3.307885	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
WNT_SIGNALING_PATHWAY	0.703846	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
XENOBIOTIC_METABOLIC_PROCESS	2.353341	auPRC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
XENOBIOTIC_METABOLIC_PROCESS	3.751916	P@TopK	SL-E-LR	Holdout	GOBP	BioGRID_1_1
XENOBIOTIC_METABOLIC_PROCESS	0.730636	auROC	SL-E-LR	Holdout	GOBP	BioGRID_1_1
XENOBIOTIC_METABOLIC_PROCESS	3.350876	auPRC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
XENOBIOTIC_METABOLIC_PROCESS	4.063941	P@TopK	SL-E-LR	5FCV	GOBP	BioGRID_1_1
XENOBIOTIC_METABOLIC_PROCESS	0.794669	auROC	SL-E-LR	5FCV	GOBP	BioGRID_1_1
ADENOCARCINOMA	0.234561	auPRC	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
ADENOCARCINOMA	-inf	P@TopK	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
ADENOCARCINOMA	0.499232	auROC	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
ADENOCARCINOMA	0.141822	auPRC	SL-E-LR	5FCV	DisGeNet	BioGRID_1_1
ADENOCARCINOMA	1.261346	P@TopK	SL-E-LR	5FCV	DisGeNet	BioGRID_1_1
ADENOCARCINOMA	0.486309	auROC	SL-E-LR	5FCV	DisGeNet	BioGRID_1_1
ALLERGIC_CONTACT_DERMATITIS	1.362441	auPRC	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
ALLERGIC_CONTACT_DERMATITIS	3.173261	P@TopK	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
ALLERGIC_CONTACT_DERMATITIS	0.560088	auROC	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
ALLERGIC_CONTACT_DERMATITIS	-0.047738	auPRC	SL-E-LR	5FCV	DisGeNet	BioGRID_1_1
ALLERGIC_CONTACT_DERMATITIS	-inf	P@TopK	SL-E-LR	5FCV	DisGeNet	BioGRID_1_1
ALLERGIC_CONTACT_DERMATITIS	0.510097	auROC	SL-E-LR	5FCV	DisGeNet	BioGRID_1_1
ALLERGIC_HYPERSENSITIVITY_DISEASE	1.055512	auPRC	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
ALLERGIC_HYPERSENSITIVITY_DISEASE	2.269127	P@TopK	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
ALLERGIC_HYPERSENSITIVITY_DISEASE	0.667744	auROC	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
ALLERGIC_HYPERSENSITIVITY_DISEASE	1.088532	auPRC	SL-E-LR	5FCV	DisGeNet	BioGRID_1_1
ALLERGIC_HYPERSENSITIVITY_DISEASE	1.859984	P@TopK	SL-E-LR	5FCV	DisGeNet	BioGRID_1_1
ALLERGIC_HYPERSENSITIVITY_DISEASE	0.664796	auROC	SL-E-LR	5FCV	DisGeNet	BioGRID_1_1
AMINO_ACID_METABOLIC_DISORDER	2.523809	auPRC	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
AMINO_ACID_METABOLIC_DISORDER	3.458065	P@TopK	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
AMINO_ACID_METABOLIC_DISORDER	0.756944	auROC	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
AMINO_ACID_METABOLIC_DISORDER	3.008383	auPRC	SL-E-LR	5FCV	DisGeNet	BioGRID_1_1
AMINO_ACID_METABOLIC_DISORDER	3.603312	P@TopK	SL-E-LR	5FCV	DisGeNet	BioGRID_1_1
AMINO_ACID_METABOLIC_DISORDER	0.776868	auROC	SL-E-LR	5FCV	DisGeNet	BioGRID_1_1
ANEMIA	0.245752	auPRC	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
ANEMIA	2.02319	P@TopK	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
ANEMIA	0.470789	auROC	SL-E-LR	Holdout	DisGeNet	BioGRID_1_1
